variant,base_model,normalization,iteration,macro_f1
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,85,80.18207554837144
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,86,78.66845342293787
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,87,78.00764505561553
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,88,77.1190741181169
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,89,80.43157704821694
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,90,76.19183873352202
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,91,76.10087224178079
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,92,77.31501400803012
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,93,80.40783671865171
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,94,79.38739941134374
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,95,78.67002024009935
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,96,80.98726730616946
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,97,78.67535239804386
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,98,80.30537260614878
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,99,76.95299994946005
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,100,78.92845539905026
dinov2_vitl14_dataset,dinov2_vitl14,dataset,1,76.74312504631051
dinov2_vitl14_dataset,dinov2_vitl14,dataset,2,74.57204425338851
dinov2_vitl14_dataset,dinov2_vitl14,dataset,3,77.98497692059601
dinov2_vitl14_dataset,dinov2_vitl14,dataset,4,79.23857545341966
dinov2_vitl14_dataset,dinov2_vitl14,dataset,5,78.03519720985727
dinov2_vitl14_dataset,dinov2_vitl14,dataset,6,77.13721788678035
dinov2_vitl14_dataset,dinov2_vitl14,dataset,7,79.24005605473393
dinov2_vitl14_dataset,dinov2_vitl14,dataset,8,77.45661690432931
dinov2_vitl14_dataset,dinov2_vitl14,dataset,9,77.75207924469484
dinov2_vitl14_dataset,dinov2_vitl14,dataset,10,76.56526212116393
dinov2_vitl14_dataset,dinov2_vitl14,dataset,11,76.66156545418971
dinov2_vitl14_dataset,dinov2_vitl14,dataset,12,78.41282975685317
dinov2_vitl14_dataset,dinov2_vitl14,dataset,13,75.5827552653323
dinov2_vitl14_dataset,dinov2_vitl14,dataset,14,77.66931272490997
dinov2_vitl14_dataset,dinov2_vitl14,dataset,15,78.42570814161587
dinov2_vitl14_dataset,dinov2_vitl14,dataset,16,80.01006492497457
dinov2_vitl14_dataset,dinov2_vitl14,dataset,17,77.63250190739905
dinov2_vitl14_dataset,dinov2_vitl14,dataset,18,78.73829311333984
dinov2_vitl14_dataset,dinov2_vitl14,dataset,19,79.3572685802612
dinov2_vitl14_dataset,dinov2_vitl14,dataset,20,79.04575880963156
dinov2_vitl14_dataset,dinov2_vitl14,dataset,21,78.99603455485754
dinov2_vitl14_dataset,dinov2_vitl14,dataset,22,76.20129595440241
dinov2_vitl14_dataset,dinov2_vitl14,dataset,23,78.47795159570641
dinov2_vitl14_dataset,dinov2_vitl14,dataset,24,77.76884335502237
dinov2_vitl14_dataset,dinov2_vitl14,dataset,25,78.5841103029579
dinov2_vitl14_dataset,dinov2_vitl14,dataset,26,76.32104478177355
dinov2_vitl14_dataset,dinov2_vitl14,dataset,27,77.95541695475914
dinov2_vitl14_dataset,dinov2_vitl14,dataset,28,75.29736930310838
dinov2_vitl14_dataset,dinov2_vitl14,dataset,29,79.51385780245069
dinov2_vitl14_dataset,dinov2_vitl14,dataset,30,78.60184587664672
dinov2_vitl14_dataset,dinov2_vitl14,dataset,31,78.16634302982607
dinov2_vitl14_dataset,dinov2_vitl14,dataset,32,79.26118109502902
dinov2_vitl14_dataset,dinov2_vitl14,dataset,33,78.59501871051464
dinov2_vitl14_dataset,dinov2_vitl14,dataset,34,78.4889706255049
dinov2_vitl14_dataset,dinov2_vitl14,dataset,35,81.2548234830063
dinov2_vitl14_dataset,dinov2_vitl14,dataset,36,77.71930393584219
dinov2_vitl14_dataset,dinov2_vitl14,dataset,37,75.93459096211366
dinov2_vitl14_dataset,dinov2_vitl14,dataset,38,78.32937644408176
dinov2_vitl14_dataset,dinov2_vitl14,dataset,39,76.36144503191396
dinov2_vitl14_dataset,dinov2_vitl14,dataset,40,76.68383580117371
dinov2_vitl14_dataset,dinov2_vitl14,dataset,41,77.30171404659475
dinov2_vitl14_dataset,dinov2_vitl14,dataset,42,76.41967694621272
dinov2_vitl14_dataset,dinov2_vitl14,dataset,43,77.07077190388527
dinov2_vitl14_dataset,dinov2_vitl14,dataset,44,77.5607510058668
dinov2_vitl14_dataset,dinov2_vitl14,dataset,45,79.14875412414688
dinov2_vitl14_dataset,dinov2_vitl14,dataset,46,77.11933556618973
dinov2_vitl14_dataset,dinov2_vitl14,dataset,47,77.75022036333463
dinov2_vitl14_dataset,dinov2_vitl14,dataset,48,78.36539789520678
dinov2_vitl14_dataset,dinov2_vitl14,dataset,49,79.16201782476725
dinov2_vitl14_dataset,dinov2_vitl14,dataset,50,75.37568656383151
dinov2_vitl14_dataset,dinov2_vitl14,dataset,51,74.86219286755016
dinov2_vitl14_dataset,dinov2_vitl14,dataset,52,77.59119551413887
dinov2_vitl14_dataset,dinov2_vitl14,dataset,53,75.52798190072185
dinov2_vitl14_dataset,dinov2_vitl14,dataset,54,79.52670997892317
dinov2_vitl14_dataset,dinov2_vitl14,dataset,55,81.08954574658115
dinov2_vitl14_dataset,dinov2_vitl14,dataset,56,78.34171496794278
dinov2_vitl14_dataset,dinov2_vitl14,dataset,57,79.61640443154731
dinov2_vitl14_dataset,dinov2_vitl14,dataset,58,80.7850391213413
dinov2_vitl14_dataset,dinov2_vitl14,dataset,59,76.42818946811225
dinov2_vitl14_dataset,dinov2_vitl14,dataset,60,75.22664016580872
dinov2_vitl14_dataset,dinov2_vitl14,dataset,61,76.94895912692941
dinov2_vitl14_dataset,dinov2_vitl14,dataset,62,76.8875148036628
dinov2_vitl14_dataset,dinov2_vitl14,dataset,63,77.3482992793136
dinov2_vitl14_dataset,dinov2_vitl14,dataset,64,76.390038886974
dinov2_vitl14_dataset,dinov2_vitl14,dataset,65,78.00555384864722
dinov2_vitl14_dataset,dinov2_vitl14,dataset,66,76.17073531364956
dinov2_vitl14_dataset,dinov2_vitl14,dataset,67,75.33391087203151
dinov2_vitl14_dataset,dinov2_vitl14,dataset,68,77.42461707779482
dinov2_vitl14_dataset,dinov2_vitl14,dataset,69,77.20198117479427
dinov2_vitl14_dataset,dinov2_vitl14,dataset,70,78.2953771705999
dinov2_vitl14_dataset,dinov2_vitl14,dataset,71,75.75503323294555
dinov2_vitl14_dataset,dinov2_vitl14,dataset,72,77.67970986763615
dinov2_vitl14_dataset,dinov2_vitl14,dataset,73,74.66628001006804
dinov2_vitl14_dataset,dinov2_vitl14,dataset,74,77.80081057284782
dinov2_vitl14_dataset,dinov2_vitl14,dataset,75,77.7392075798388
dinov2_vitl14_dataset,dinov2_vitl14,dataset,76,76.11257675544549
dinov2_vitl14_dataset,dinov2_vitl14,dataset,77,76.0811368862471
dinov2_vitl14_dataset,dinov2_vitl14,dataset,78,78.87564234063717
dinov2_vitl14_dataset,dinov2_vitl14,dataset,79,77.31993606339302
dinov2_vitl14_dataset,dinov2_vitl14,dataset,80,80.80212140381434
dinov2_vitl14_dataset,dinov2_vitl14,dataset,81,80.68105132353524
dinov2_vitl14_dataset,dinov2_vitl14,dataset,82,75.74157259860057
dinov2_vitl14_dataset,dinov2_vitl14,dataset,83,78.2784477194254
dinov2_vitl14_dataset,dinov2_vitl14,dataset,84,74.7708516481439
dinov2_vitl14_dataset,dinov2_vitl14,dataset,85,77.93781775133735
dinov2_vitl14_dataset,dinov2_vitl14,dataset,86,77.88315574089853
dinov2_vitl14_dataset,dinov2_vitl14,dataset,87,74.6715503479489
dinov2_vitl14_dataset,dinov2_vitl14,dataset,88,77.9530729298669
dinov2_vitl14_dataset,dinov2_vitl14,dataset,89,75.36408875514658
dinov2_vitl14_dataset,dinov2_vitl14,dataset,90,75.77780903719844
dinov2_vitl14_dataset,dinov2_vitl14,dataset,91,76.66142149311844
dinov2_vitl14_dataset,dinov2_vitl14,dataset,92,74.75300988745441
dinov2_vitl14_dataset,dinov2_vitl14,dataset,93,79.75063168160015
dinov2_vitl14_dataset,dinov2_vitl14,dataset,94,76.51164338090204
dinov2_vitl14_dataset,dinov2_vitl14,dataset,95,78.05695068504058
dinov2_vitl14_dataset,dinov2_vitl14,dataset,96,78.9930202654417
dinov2_vitl14_dataset,dinov2_vitl14,dataset,97,78.43495466447472
dinov2_vitl14_dataset,dinov2_vitl14,dataset,98,79.15797691722915
dinov2_vitl14_dataset,dinov2_vitl14,dataset,99,78.36723873196529
dinov2_vitl14_dataset,dinov2_vitl14,dataset,100,77.98907857077903
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,1,71.4284105415629
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,2,65.25652648665321
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,3,68.58647158829714
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,4,73.60230221421313
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,5,70.78558381596889
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,6,72.72667494253551
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,7,69.61739813426078
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,8,69.38267011280955
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,9,70.64478944751338
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,10,67.32497325319898
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,11,72.0556829988522
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,12,69.176844749959
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,13,67.86826383769369
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,14,69.35806348470572
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,15,70.39386599809316
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,16,73.17311267543975
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,17,68.50605064106631
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,18,71.1355585201003
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,19,75.07987837110711
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,20,70.28296619175119
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,21,71.01742868921275
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,22,68.55114442544024
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,23,70.483099923131
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,24,69.2355354124193
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,25,66.99483049540896
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,26,69.41541274174094
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,27,68.65195191739686
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,28,67.38150622836028
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,29,69.42929901567399
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,30,70.6706368191697
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,31,67.82209777605014
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,32,70.47955296863918
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,33,70.66048341608195
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,34,70.950448491715
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,35,72.32685022093676
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,36,70.4222491747261
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,37,68.56498680320534
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,38,71.40890532200332
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,39,68.58530732705931
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,40,69.65323927867063
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,41,70.1926169210466
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,42,68.85728037972228
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,43,70.3644913513923
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,44,68.93789197381587
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,45,70.94266764189359
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,46,71.43773207897436
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,47,73.201346579094
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,48,69.88026177456553
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,49,70.87443920422449
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,50,68.19745140979681
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,51,67.8140592969559
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,52,69.97577994258674
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,53,66.95407647149479
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,54,73.62918583815484
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,55,73.0857971675736
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,56,71.870057785265
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,57,71.5905995705951
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,58,74.59665093397922
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,59,68.72855489538853
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,60,65.48260865828894
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,61,68.76529905534633
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,62,65.69256236221938
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,63,70.57476320942999
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,64,71.22044003025158
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,65,73.14575706194898
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,66,68.78272987157246
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,67,70.60777498998401
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,68,69.34807029331401
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,69,68.94515729000885
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,70,66.21582525127468
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,71,67.96396281988935
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,72,69.86881947904848
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,73,69.53469847506844
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,74,70.50997482799986
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,75,71.40278357243368
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,76,69.76973169559786
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,77,69.14083525657155
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,78,69.9811923689818
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,79,70.83124035357224
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,80,71.81516893665756
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,81,66.7439480416297
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,82,70.71274410262494
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,83,68.91813529857419
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,84,69.57043779859933
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,85,69.91319530579538
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,86,70.95738530694852
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,87,67.3653961411375
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,88,69.36149865933075
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,89,68.40656676136435
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,90,70.30005070419087
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,91,68.2096633626511
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,92,68.49999208194359
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,93,71.22612826436449
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,94,71.45243640086203
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,95,69.34151832417149
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,96,73.27629961263918
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,97,69.60852152285189
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,98,70.90764778915633
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,99,69.09679721064693
dinov2_vitl14_imagenet,dinov2_vitl14,imagenet,100,69.06942116981027
dinov2_vitg14_dataset,dinov2_vitg14,dataset,1,74.41230550986128
dinov2_vitg14_dataset,dinov2_vitg14,dataset,2,75.17918971952929
dinov2_vitg14_dataset,dinov2_vitg14,dataset,3,74.36123389696426
dinov2_vitg14_dataset,dinov2_vitg14,dataset,4,76.53314187166237
dinov2_vitg14_dataset,dinov2_vitg14,dataset,5,75.52067086739711
dinov2_vitg14_dataset,dinov2_vitg14,dataset,6,74.43417697388564
dinov2_vitg14_dataset,dinov2_vitg14,dataset,7,75.99783089016519
dinov2_vitg14_dataset,dinov2_vitg14,dataset,8,72.97942294559914
dinov2_vitg14_dataset,dinov2_vitg14,dataset,9,75.03666362673312
dinov2_vitg14_dataset,dinov2_vitg14,dataset,10,75.30294756482576
dinov2_vitg14_dataset,dinov2_vitg14,dataset,11,74.69787617721337
dinov2_vitg14_dataset,dinov2_vitg14,dataset,12,77.12769138671334
dinov2_vitg14_dataset,dinov2_vitg14,dataset,13,76.14196579056798
dinov2_vitg14_dataset,dinov2_vitg14,dataset,14,76.39980183775077
dinov2_vitg14_dataset,dinov2_vitg14,dataset,15,75.03437747431198
dinov2_vitg14_dataset,dinov2_vitg14,dataset,16,78.30899319726821
dinov2_vitg14_dataset,dinov2_vitg14,dataset,17,75.73423808238968
dinov2_vitg14_dataset,dinov2_vitg14,dataset,18,75.99854929210554
dinov2_vitg14_dataset,dinov2_vitg14,dataset,19,77.8700784523488
dinov2_vitg14_dataset,dinov2_vitg14,dataset,20,77.15597555593641
dinov2_vitg14_dataset,dinov2_vitg14,dataset,21,76.33667036464537
dinov2_vitg14_dataset,dinov2_vitg14,dataset,22,74.65368659437492
dinov2_vitg14_dataset,dinov2_vitg14,dataset,23,75.36817577381647
dinov2_vitg14_dataset,dinov2_vitg14,dataset,24,72.76531469686658
dinov2_vitg14_dataset,dinov2_vitg14,dataset,25,74.87012846721407
dinov2_vitg14_dataset,dinov2_vitg14,dataset,26,71.8616954612011
dinov2_vitg14_dataset,dinov2_vitg14,dataset,27,71.33568074695297
dinov2_vitg14_dataset,dinov2_vitg14,dataset,28,73.48500922826658
dinov2_vitg14_dataset,dinov2_vitg14,dataset,29,73.09437938083248
dinov2_vitg14_dataset,dinov2_vitg14,dataset,30,77.89844193710287
dinov2_vitg14_dataset,dinov2_vitg14,dataset,31,74.80955538671165
dinov2_vitg14_dataset,dinov2_vitg14,dataset,32,75.15798048560211
dinov2_vitg14_dataset,dinov2_vitg14,dataset,33,76.4009970765125
dinov2_vitg14_dataset,dinov2_vitg14,dataset,34,76.03292871947326
dinov2_vitg14_dataset,dinov2_vitg14,dataset,35,74.71448390494055
dinov2_vitg14_dataset,dinov2_vitg14,dataset,36,74.65939198058976
dinov2_vitg14_dataset,dinov2_vitg14,dataset,37,77.44228572776703
dinov2_vitg14_dataset,dinov2_vitg14,dataset,38,74.539616225157
dinov2_vitg14_dataset,dinov2_vitg14,dataset,39,76.22161184056853
dinov2_vitg14_dataset,dinov2_vitg14,dataset,40,75.78942975818713
dinov2_vitg14_dataset,dinov2_vitg14,dataset,41,77.29747627714147
dinov2_vitg14_dataset,dinov2_vitg14,dataset,42,73.58371872457646
dinov2_vitg14_dataset,dinov2_vitg14,dataset,43,78.14235101233646
dinov2_vitg14_dataset,dinov2_vitg14,dataset,44,75.12808402898939
dinov2_vitg14_dataset,dinov2_vitg14,dataset,45,77.72255754513104
dinov2_vitg14_dataset,dinov2_vitg14,dataset,46,75.12035003909318
dinov2_vitg14_dataset,dinov2_vitg14,dataset,47,78.59252460340845
dinov2_vitg14_dataset,dinov2_vitg14,dataset,48,77.53100189545373
dinov2_vitg14_dataset,dinov2_vitg14,dataset,49,75.81394821833403
dinov2_vitg14_dataset,dinov2_vitg14,dataset,50,74.60030323509999
dinov2_vitg14_dataset,dinov2_vitg14,dataset,51,76.23531187206385
dinov2_vitg14_dataset,dinov2_vitg14,dataset,52,77.70536445454857
dinov2_vitg14_dataset,dinov2_vitg14,dataset,53,76.16524420404312
dinov2_vitg14_dataset,dinov2_vitg14,dataset,54,77.81335596787254
dinov2_vitg14_dataset,dinov2_vitg14,dataset,55,76.00878913113134
dinov2_vitg14_dataset,dinov2_vitg14,dataset,56,78.03894618176433
dinov2_vitg14_dataset,dinov2_vitg14,dataset,57,77.57330494714687
dinov2_vitg14_dataset,dinov2_vitg14,dataset,58,76.43726166165867
dinov2_vitg14_dataset,dinov2_vitg14,dataset,59,75.5821903582564
dinov2_vitg14_dataset,dinov2_vitg14,dataset,60,73.78216286783643
dinov2_vitg14_dataset,dinov2_vitg14,dataset,61,72.25424933034134
dinov2_vitg14_dataset,dinov2_vitg14,dataset,62,76.03124181032686
dinov2_vitg14_dataset,dinov2_vitg14,dataset,63,78.42120204770235
dinov2_vitg14_dataset,dinov2_vitg14,dataset,64,74.7237280917608
dinov2_vitg14_dataset,dinov2_vitg14,dataset,65,78.92251418317962
dinov2_vitg14_dataset,dinov2_vitg14,dataset,66,73.73987748175037
dinov2_vitg14_dataset,dinov2_vitg14,dataset,67,77.11250701822424
dinov2_vitg14_dataset,dinov2_vitg14,dataset,68,75.9336649900154
dinov2_vitg14_dataset,dinov2_vitg14,dataset,69,77.42323470448
dinov2_vitg14_dataset,dinov2_vitg14,dataset,70,75.41063612458507
dinov2_vitg14_dataset,dinov2_vitg14,dataset,71,74.37703121093469
dinov2_vitg14_dataset,dinov2_vitg14,dataset,72,76.9548164155919
dinov2_vitg14_dataset,dinov2_vitg14,dataset,73,73.94385129575632
dinov2_vitg14_dataset,dinov2_vitg14,dataset,74,77.19181679103414
dinov2_vitg14_dataset,dinov2_vitg14,dataset,75,75.60354546277608
dinov2_vitg14_dataset,dinov2_vitg14,dataset,76,74.91954698635095
dinov2_vitg14_dataset,dinov2_vitg14,dataset,77,75.81278914102502
dinov2_vitg14_dataset,dinov2_vitg14,dataset,78,77.92164538844422
dinov2_vitg14_dataset,dinov2_vitg14,dataset,79,76.27212566386339
dinov2_vitg14_dataset,dinov2_vitg14,dataset,80,77.8855099456943
dinov2_vitg14_dataset,dinov2_vitg14,dataset,81,74.99460985203629
dinov2_vitg14_dataset,dinov2_vitg14,dataset,82,76.01479384247158
dinov2_vitg14_dataset,dinov2_vitg14,dataset,83,74.71994239183203
dinov2_vitg14_dataset,dinov2_vitg14,dataset,84,74.04042434308182
dinov2_vitg14_dataset,dinov2_vitg14,dataset,85,73.5525246487444
dinov2_vitg14_dataset,dinov2_vitg14,dataset,86,75.31628062739468
dinov2_vitg14_dataset,dinov2_vitg14,dataset,87,75.08054204251997
dinov2_vitg14_dataset,dinov2_vitg14,dataset,88,74.57380601143903
dinov2_vitg14_dataset,dinov2_vitg14,dataset,89,75.46855861271439
dinov2_vitg14_dataset,dinov2_vitg14,dataset,90,73.17860325811989
dinov2_vitg14_dataset,dinov2_vitg14,dataset,91,73.41938345920339
dinov2_vitg14_dataset,dinov2_vitg14,dataset,92,76.82645123188009
dinov2_vitg14_dataset,dinov2_vitg14,dataset,93,80.33750948366504
dinov2_vitg14_dataset,dinov2_vitg14,dataset,94,78.06375365712543
dinov2_vitg14_dataset,dinov2_vitg14,dataset,95,74.50922111847704
dinov2_vitg14_dataset,dinov2_vitg14,dataset,96,78.35759788396335
dinov2_vitg14_dataset,dinov2_vitg14,dataset,97,76.68343290054564
dinov2_vitg14_dataset,dinov2_vitg14,dataset,98,73.31618766384022
dinov2_vitg14_dataset,dinov2_vitg14,dataset,99,75.8468190345656
dinov2_vitg14_dataset,dinov2_vitg14,dataset,100,75.90273170954663
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,1,76.642337790245
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,2,77.39343528231294
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,3,80.13230959673561
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,4,78.74908538293222
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,5,77.88211834772817
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,6,77.98818003381025
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,7,78.9631712958697
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,8,78.2568481451575
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,9,77.44492348844847
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,10,79.07880707912504
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,11,79.47734778005817
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,12,77.39968854622673
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,13,80.53698901675001
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,14,77.66241531727222
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,15,80.2544059704226
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,16,79.18385799245353
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,17,78.91022068369718
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,18,78.78128359748723
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,19,79.83462107346394
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,20,79.80088427657847
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,21,82.441510679655
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,22,78.54949387262758
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,23,81.24603117722401
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,24,79.863243534211
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,25,78.36227478316968
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,26,75.90354909666422
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,27,77.58959365385331
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,28,79.05256506003968
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,29,76.63266177872858
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,30,79.20177523198362
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,31,80.01517832868437
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,32,78.00292303660619
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,33,77.5999196212658
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,34,78.78973601889044
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,35,81.40269072320858
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,36,78.62312455090581
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,37,77.48105794698314
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,38,81.19003133655795
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,39,78.13986732332899
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,40,78.75857538525695
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,41,79.19669445764532
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,42,78.25602586977357
dinov2_vitg14_imagenet,dinov2_vitg14,imagenet,43,74.7676140581181
