model,family,variant,iteration,macro_f1
convnext_small,ConvNeXt,single_lr,26,83.89152732432613
convnext_small,ConvNeXt,single_lr,27,85.01109988681837
convnext_small,ConvNeXt,single_lr,28,85.91712245077434
convnext_small,ConvNeXt,single_lr,29,86.37101056426057
convnext_small,ConvNeXt,single_lr,30,87.48584703698275
convnext_small,ConvNeXt,single_lr,31,85.1224582985253
convnext_small,ConvNeXt,single_lr,32,85.33435767941931
convnext_small,ConvNeXt,single_lr,33,85.76162620730706
convnext_small,ConvNeXt,single_lr,34,86.40662509955321
convnext_small,ConvNeXt,single_lr,35,87.8841889605955
convnext_small,ConvNeXt,single_lr,36,86.91064240297392
convnext_small,ConvNeXt,single_lr,37,86.92098505573085
convnext_small,ConvNeXt,single_lr,38,86.12647633895905
convnext_small,ConvNeXt,single_lr,39,86.60879040110777
convnext_small,ConvNeXt,single_lr,40,85.50343679463744
convnext_small,ConvNeXt,single_lr,41,85.34299395099845
convnext_small,ConvNeXt,single_lr,42,85.19376121281842
convnext_small,ConvNeXt,single_lr,43,85.21375222210679
convnext_small,ConvNeXt,single_lr,44,86.73192049200024
convnext_small,ConvNeXt,single_lr,45,88.57351885169038
convnext_small,ConvNeXt,single_lr,46,84.78083676330883
convnext_small,ConvNeXt,single_lr,47,89.36674038541737
convnext_small,ConvNeXt,single_lr,48,87.57831239420643
convnext_small,ConvNeXt,single_lr,49,86.63214616708264
convnext_small,ConvNeXt,single_lr,50,84.41505553173629
convnext_small,ConvNeXt,single_lr,51,83.68833788374681
convnext_small,ConvNeXt,single_lr,52,85.68471444549985
convnext_small,ConvNeXt,single_lr,53,87.18124270476811
convnext_small,ConvNeXt,single_lr,54,89.97892323467495
convnext_small,ConvNeXt,single_lr,55,88.56622429861163
convnext_small,ConvNeXt,single_lr,56,88.76085425116939
convnext_small,ConvNeXt,single_lr,57,88.58285615834323
convnext_small,ConvNeXt,single_lr,58,87.22981088448022
convnext_small,ConvNeXt,single_lr,59,86.6078095570707
convnext_small,ConvNeXt,single_lr,60,86.17009316016096
convnext_small,ConvNeXt,single_lr,61,85.94667059683395
convnext_small,ConvNeXt,single_lr,62,85.7609439077258
convnext_small,ConvNeXt,single_lr,63,88.80650329460116
convnext_small,ConvNeXt,single_lr,64,84.30333439242442
convnext_small,ConvNeXt,single_lr,65,86.70256293060996
convnext_small,ConvNeXt,single_lr,66,84.02351047841073
convnext_small,ConvNeXt,single_lr,67,85.54884153075719
convnext_small,ConvNeXt,single_lr,68,84.96411960777456
convnext_small,ConvNeXt,single_lr,69,85.9502835711314
convnext_small,ConvNeXt,single_lr,70,85.27519861486006
convnext_small,ConvNeXt,single_lr,71,85.00254909752141
convnext_small,ConvNeXt,single_lr,72,85.57560490840615
convnext_small,ConvNeXt,single_lr,73,84.12132859143891
convnext_small,ConvNeXt,single_lr,74,85.35671516271506
convnext_small,ConvNeXt,single_lr,75,87.95025570471364
convnext_small,ConvNeXt,single_lr,76,88.15520995869292
convnext_small,ConvNeXt,single_lr,77,86.21612850841458
convnext_small,ConvNeXt,single_lr,78,89.44880948202648
convnext_small,ConvNeXt,single_lr,79,85.29855373429295
convnext_small,ConvNeXt,single_lr,80,87.64250409783271
convnext_small,ConvNeXt,single_lr,81,84.96334169795779
convnext_small,ConvNeXt,single_lr,82,86.79083600358341
convnext_small,ConvNeXt,single_lr,83,85.46938188376652
convnext_small,ConvNeXt,single_lr,84,85.75613511943392
convnext_small,ConvNeXt,single_lr,85,85.4984427672979
convnext_small,ConvNeXt,single_lr,86,88.40154837033825
convnext_small,ConvNeXt,single_lr,87,83.77374666155035
convnext_small,ConvNeXt,single_lr,88,85.90039601771669
convnext_small,ConvNeXt,single_lr,89,86.66484042810076
convnext_small,ConvNeXt,single_lr,90,86.03344086249392
convnext_small,ConvNeXt,single_lr,91,84.76687906456772
convnext_small,ConvNeXt,single_lr,92,85.53433387259275
convnext_small,ConvNeXt,single_lr,93,86.30528505916372
convnext_small,ConvNeXt,single_lr,94,86.66272390517547
convnext_small,ConvNeXt,single_lr,95,86.10702743656469
convnext_small,ConvNeXt,single_lr,96,86.83295475091796
convnext_small,ConvNeXt,single_lr,97,87.55279149669339
convnext_small,ConvNeXt,single_lr,98,85.96802081044297
convnext_small,ConvNeXt,single_lr,99,86.07024433288738
convnext_small,ConvNeXt,single_lr,100,86.3412316670759
convnext_small,ConvNeXt,discriminative_lr,1,81.22263722226946
convnext_small,ConvNeXt,discriminative_lr,2,81.2187527703392
convnext_small,ConvNeXt,discriminative_lr,3,79.91435182263527
convnext_small,ConvNeXt,discriminative_lr,4,82.26082720811385
convnext_small,ConvNeXt,discriminative_lr,5,82.2746011778771
convnext_small,ConvNeXt,discriminative_lr,6,82.32562981038274
convnext_small,ConvNeXt,discriminative_lr,7,82.81555266135648
convnext_small,ConvNeXt,discriminative_lr,8,80.22980699064084
convnext_small,ConvNeXt,discriminative_lr,9,81.1264515652021
convnext_small,ConvNeXt,discriminative_lr,10,82.08585639135453
convnext_small,ConvNeXt,discriminative_lr,11,81.57034403654782
convnext_small,ConvNeXt,discriminative_lr,12,79.11976322059357
convnext_small,ConvNeXt,discriminative_lr,13,81.81593863874848
convnext_small,ConvNeXt,discriminative_lr,14,80.47672035018576
convnext_small,ConvNeXt,discriminative_lr,15,83.63912208009201
convnext_small,ConvNeXt,discriminative_lr,16,84.50974903248665
convnext_small,ConvNeXt,discriminative_lr,17,82.23498398430885
convnext_small,ConvNeXt,discriminative_lr,18,82.11714836108257
convnext_small,ConvNeXt,discriminative_lr,19,85.49082603436342
convnext_small,ConvNeXt,discriminative_lr,20,83.26391070904825
convnext_small,ConvNeXt,discriminative_lr,21,82.68410027299137
convnext_small,ConvNeXt,discriminative_lr,22,81.2367063603713
convnext_small,ConvNeXt,discriminative_lr,23,83.71856878466622
convnext_small,ConvNeXt,discriminative_lr,24,80.97855857308238
convnext_small,ConvNeXt,discriminative_lr,25,81.8182133854934
convnext_small,ConvNeXt,discriminative_lr,26,80.8280813712162
convnext_small,ConvNeXt,discriminative_lr,27,80.5097189252479
convnext_small,ConvNeXt,discriminative_lr,28,79.99475515939098
convnext_small,ConvNeXt,discriminative_lr,29,84.03950791958054
convnext_small,ConvNeXt,discriminative_lr,30,83.03118667388614
convnext_small,ConvNeXt,discriminative_lr,31,80.84722549326526
convnext_small,ConvNeXt,discriminative_lr,32,82.19535279263631
convnext_small,ConvNeXt,discriminative_lr,33,83.09563523032952
convnext_small,ConvNeXt,discriminative_lr,34,83.087797915137
convnext_small,ConvNeXt,discriminative_lr,35,85.56663396802462
convnext_small,ConvNeXt,discriminative_lr,36,81.58150704529737
convnext_small,ConvNeXt,discriminative_lr,37,80.8344925704118
convnext_small,ConvNeXt,discriminative_lr,38,82.90012665774371
convnext_small,ConvNeXt,discriminative_lr,39,82.85963696628545
convnext_small,ConvNeXt,discriminative_lr,40,82.07586319965834
convnext_small,ConvNeXt,discriminative_lr,41,84.84107263891852
convnext_small,ConvNeXt,discriminative_lr,42,83.16844942453706
convnext_small,ConvNeXt,discriminative_lr,43,82.05634608783663
convnext_small,ConvNeXt,discriminative_lr,44,80.99875947991605
convnext_small,ConvNeXt,discriminative_lr,45,83.21386121411687
convnext_small,ConvNeXt,discriminative_lr,46,83.77203528860716
convnext_small,ConvNeXt,discriminative_lr,47,83.10045497623717
convnext_small,ConvNeXt,discriminative_lr,48,83.3443044530776
convnext_small,ConvNeXt,discriminative_lr,49,79.61912365068247
convnext_small,ConvNeXt,discriminative_lr,50,81.43588492085047
convnext_small,ConvNeXt,discriminative_lr,51,82.07864864669486
convnext_small,ConvNeXt,discriminative_lr,52,83.44576286585263
convnext_small,ConvNeXt,discriminative_lr,53,81.56127332643032
convnext_small,ConvNeXt,discriminative_lr,54,83.1364744771616
convnext_small,ConvNeXt,discriminative_lr,55,85.7403816338249
convnext_small,ConvNeXt,discriminative_lr,56,84.73102096012326
convnext_small,ConvNeXt,discriminative_lr,57,83.71204694098235
convnext_small,ConvNeXt,discriminative_lr,58,85.30896634221443
convnext_small,ConvNeXt,discriminative_lr,59,79.75080922456247
convnext_small,ConvNeXt,discriminative_lr,60,81.86489350380688
convnext_small,ConvNeXt,discriminative_lr,61,81.02163859668828
convnext_small,ConvNeXt,discriminative_lr,62,81.89839737632718
convnext_small,ConvNeXt,discriminative_lr,63,82.21934381827107
convnext_small,ConvNeXt,discriminative_lr,64,82.301732513071
convnext_small,ConvNeXt,discriminative_lr,65,84.43475526238339
convnext_small,ConvNeXt,discriminative_lr,66,79.79683008837404
convnext_small,ConvNeXt,discriminative_lr,67,82.6901488678413
convnext_small,ConvNeXt,discriminative_lr,68,81.8349475745269
convnext_small,ConvNeXt,discriminative_lr,69,81.80445582941311
convnext_small,ConvNeXt,discriminative_lr,70,81.66529269948516
convnext_small,ConvNeXt,discriminative_lr,71,80.17893275873269
convnext_small,ConvNeXt,discriminative_lr,72,80.61751392698201
convnext_small,ConvNeXt,discriminative_lr,73,79.09944497670742
convnext_small,ConvNeXt,discriminative_lr,74,81.57195951596536
convnext_small,ConvNeXt,discriminative_lr,75,83.43329703051113
convnext_small,ConvNeXt,discriminative_lr,76,81.58546378421931
convnext_small,ConvNeXt,discriminative_lr,77,83.96716986562687
convnext_small,ConvNeXt,discriminative_lr,78,84.04675945027603
convnext_small,ConvNeXt,discriminative_lr,79,84.73267519013524
convnext_small,ConvNeXt,discriminative_lr,80,82.53943214466834
convnext_small,ConvNeXt,discriminative_lr,81,81.80721995588969
convnext_small,ConvNeXt,discriminative_lr,82,82.24560874695106
convnext_small,ConvNeXt,discriminative_lr,83,82.0136015978067
convnext_small,ConvNeXt,discriminative_lr,84,80.64216431559808
convnext_small,ConvNeXt,discriminative_lr,85,83.15594203801965
convnext_small,ConvNeXt,discriminative_lr,86,81.73501282423899
convnext_small,ConvNeXt,discriminative_lr,87,81.44070836178427
convnext_small,ConvNeXt,discriminative_lr,88,82.57633127591136
convnext_small,ConvNeXt,discriminative_lr,89,84.42900037485587
convnext_small,ConvNeXt,discriminative_lr,90,82.2633574739551
convnext_small,ConvNeXt,discriminative_lr,91,80.83350207500118
convnext_small,ConvNeXt,discriminative_lr,92,79.82988450122079
convnext_small,ConvNeXt,discriminative_lr,93,84.02683323854056
convnext_small,ConvNeXt,discriminative_lr,94,83.41702993107238
convnext_small,ConvNeXt,discriminative_lr,95,80.09645801542506
convnext_small,ConvNeXt,discriminative_lr,96,84.16936497539965
convnext_small,ConvNeXt,discriminative_lr,97,82.19026979662847
convnext_small,ConvNeXt,discriminative_lr,98,81.4055793444898
convnext_small,ConvNeXt,discriminative_lr,99,81.0473792009104
convnext_small,ConvNeXt,discriminative_lr,100,80.80905699778262
convnext_base,ConvNeXt,single_lr,1,87.57742347054645
convnext_base,ConvNeXt,single_lr,2,86.20349336881192
convnext_base,ConvNeXt,single_lr,3,88.29756918088073
convnext_base,ConvNeXt,single_lr,4,87.87887935616725
convnext_base,ConvNeXt,single_lr,5,86.30756274959998
convnext_base,ConvNeXt,single_lr,6,86.94699375445039
convnext_base,ConvNeXt,single_lr,7,85.54599290703115
convnext_base,ConvNeXt,single_lr,8,87.08378701431438
convnext_base,ConvNeXt,single_lr,9,88.07290831441105
convnext_base,ConvNeXt,single_lr,10,86.6029700657991
convnext_base,ConvNeXt,single_lr,11,87.1540394389864
convnext_base,ConvNeXt,single_lr,12,87.37037865699124
convnext_base,ConvNeXt,single_lr,13,85.92118758579642
convnext_base,ConvNeXt,single_lr,14,86.22107886249171
convnext_base,ConvNeXt,single_lr,15,88.49348872783112
convnext_base,ConvNeXt,single_lr,16,88.83641925335309
convnext_base,ConvNeXt,single_lr,17,88.85806326605896
convnext_base,ConvNeXt,single_lr,18,87.0851264775032
convnext_base,ConvNeXt,single_lr,19,88.4102908300751
convnext_base,ConvNeXt,single_lr,20,86.44877880716258
convnext_base,ConvNeXt,single_lr,21,87.47629747693793
convnext_base,ConvNeXt,single_lr,22,86.91099778148246
convnext_base,ConvNeXt,single_lr,23,87.05059714910549
convnext_base,ConvNeXt,single_lr,24,87.6771715364262
convnext_base,ConvNeXt,single_lr,25,86.83547178232686
convnext_base,ConvNeXt,single_lr,26,85.78623716309576
convnext_base,ConvNeXt,single_lr,27,86.55532525143856
convnext_base,ConvNeXt,single_lr,28,87.13269916431965
convnext_base,ConvNeXt,single_lr,29,86.09133938216343
convnext_base,ConvNeXt,single_lr,30,88.30392533208682
convnext_base,ConvNeXt,single_lr,31,87.1017117749107
