model,variant,iteration,macro_f1
dinov2_vits14,discriminative_lr_seed7,34,82.63826296839143
dinov2_vits14,discriminative_lr_seed7,35,85.03439774729418
dinov2_vits14,discriminative_lr_seed7,36,83.491383023437
dinov2_vits14,discriminative_lr_seed7,37,82.8543551955621
dinov2_vits14,discriminative_lr_seed7,38,82.78483433786072
dinov2_vits14,discriminative_lr_seed7,39,85.2558202935381
dinov2_vits14,discriminative_lr_seed7,40,82.3839051940196
dinov2_vits14,discriminative_lr_seed7,41,85.3507782083313
dinov2_vits14,discriminative_lr_seed7,42,83.4117301502445
dinov2_vits14,discriminative_lr_seed7,43,81.3345394034749
dinov2_vits14,discriminative_lr_seed7,44,82.14658299107134
dinov2_vits14,discriminative_lr_seed7,45,85.35328002818596
dinov2_vits14,discriminative_lr_seed7,46,83.59736390694633
dinov2_vits14,discriminative_lr_seed7,47,84.94017313503956
dinov2_vits14,discriminative_lr_seed7,48,85.35953042980225
dinov2_vits14,discriminative_lr_seed7,49,83.30851304642326
dinov2_vits14,discriminative_lr_seed7,50,86.57552243103737
dinov2_vits14,discriminative_lr_seed7,51,84.77365067929827
dinov2_vits14,discriminative_lr_seed7,52,83.63607648446494
dinov2_vits14,discriminative_lr_seed7,53,84.56270432646447
dinov2_vits14,discriminative_lr_seed7,54,84.76525532057452
dinov2_vits14,discriminative_lr_seed7,55,87.75672898019575
dinov2_vits14,discriminative_lr_seed7,56,86.37689082643188
dinov2_vits14,discriminative_lr_seed7,57,86.19313011684896
dinov2_vits14,discriminative_lr_seed7,58,85.15163626187046
dinov2_vits14,discriminative_lr_seed7,59,82.85470060525847
dinov2_vits14,discriminative_lr_seed7,60,83.99822819005828
dinov2_vits14,discriminative_lr_seed7,61,82.60593012299667
dinov2_vits14,discriminative_lr_seed7,62,83.71743295091143
dinov2_vits14,discriminative_lr_seed7,63,84.27194577753666
dinov2_vits14,discriminative_lr_seed7,64,83.29270283650332
dinov2_vits14,discriminative_lr_seed7,65,85.24199171915853
dinov2_vits14,discriminative_lr_seed7,66,82.57931061356857
dinov2_vits14,discriminative_lr_seed7,67,86.15048679506697
dinov2_vits14,discriminative_lr_seed7,68,84.67901169377257
dinov2_vits14,discriminative_lr_seed7,69,84.13119576417989
dinov2_vits14,discriminative_lr_seed7,70,82.97518943351767
dinov2_vits14,discriminative_lr_seed7,71,83.51520165761775
dinov2_vits14,discriminative_lr_seed7,72,82.5052853436564
dinov2_vits14,discriminative_lr_seed7,73,83.50193518994294
dinov2_vits14,discriminative_lr_seed7,74,85.63032665000605
dinov2_vits14,discriminative_lr_seed7,75,85.81516471180393
dinov2_vits14,discriminative_lr_seed7,76,85.163679223812
dinov2_vits14,discriminative_lr_seed7,77,84.02464110221115
dinov2_vits14,discriminative_lr_seed7,78,85.95239253592601
dinov2_vits14,discriminative_lr_seed7,79,83.92608417678167
dinov2_vits14,discriminative_lr_seed7,80,84.79883678330829
dinov2_vits14,discriminative_lr_seed7,81,83.07819137565376
dinov2_vits14,discriminative_lr_seed7,82,82.04217838895758
dinov2_vits14,discriminative_lr_seed7,83,85.53833619037768
dinov2_vits14,discriminative_lr_seed7,84,82.01386936357811
dinov2_vits14,discriminative_lr_seed7,85,82.92680335503002
dinov2_vits14,discriminative_lr_seed7,86,82.5231636614018
dinov2_vits14,discriminative_lr_seed7,87,83.21210679730939
dinov2_vits14,discriminative_lr_seed7,88,81.76348853181416
dinov2_vits14,discriminative_lr_seed7,89,83.33959898798405
dinov2_vits14,discriminative_lr_seed7,90,83.08011392155555
dinov2_vits14,discriminative_lr_seed7,91,80.76810887784355
dinov2_vits14,discriminative_lr_seed7,92,81.88206240629863
dinov2_vits14,discriminative_lr_seed7,93,86.030132646461
dinov2_vits14,discriminative_lr_seed7,94,85.13860055584782
dinov2_vits14,discriminative_lr_seed7,95,84.20164206574646
dinov2_vits14,discriminative_lr_seed7,96,85.6124041094603
dinov2_vits14,discriminative_lr_seed7,97,83.30359767682862
dinov2_vits14,discriminative_lr_seed7,98,82.53139748482442
dinov2_vits14,discriminative_lr_seed7,99,84.04840915210592
dinov2_vits14,discriminative_lr_seed7,100,85.00840511807668
dinov2_vitg14,single_lr,1,77.27287121557389
dinov2_vitg14,single_lr,2,72.50618567482535
dinov2_vitg14,single_lr,3,78.5190116695253
dinov2_vitg14,single_lr,4,76.0400092449588
dinov2_vitg14,single_lr,5,76.30564383683323
